"word","freq"
"as if it were",12
"as soon as possible",12
"at the corner of",12
"be part of a",12
"because i have a",12
"believe it or not",12
"but it would be",12
"but this is the",12
"by the fact that",12
"by the way i",12
"came up with the",12
"can be used to",12
"chance to win a",12
"dancing with the stars",12
"did i mention that",12
"did not want to",12
"do the right thing",12
"dont be afraid to",12
"end of the first",12
"end of the world",12
"every once in a",12
"forward to your tweets",12
"glad to have you",12
"go back to school",12
"going on in the",12
"hard for me to",12
"has a lot of",12
"has always been a",12
"have been able to",12
"have the opportunity to",12
"he was one of",12
"hope everyone has a",12
"i am so glad",12
"i am trying to",12
"i can do it",12
"i cannot wait to",12
"i dont have time",12
"i dont know that",12
"i have never been",12
"i have so many",12
"i have to admit",12
"i know it is",12
"i know that i",12
"i need a new",12
"i wanted to be",12
"i was a kid",12
"i will give you",12
"if you are in",12
"if you are interested",12
"in a row and",12
"in an interview with",12
"in black and white",12
"in response to the",12
"in the last years",12
"in the past few",12
"is part of a",12
"is that it is",12
"is the place to",12
"it had to be",12
"it has to be",12
"it may not be",12
"it needs to be",12
"it seems to be",12
"it seems to me",12
"it was a very",12
"it was going to",12
"it was nice to",12
"just a matter of",12
"know what i mean",12
"look forward to seeing",12
"looking for a job",12
"make a difference in",12
"me know when you",12
"more than percent of",12
"need to do is",12
"new york stock exchange",12
"no such thing as",12
"not be allowed to",12
"on my way home",12
"once upon a time",12
"one hell of a",12
"one of my favourite",12
"one of the main",12
"one of the more",12
"one of the worst",12
"over the last years",12
"said in a news",12
"said in an email",12
"side of the road",12
"so i had to",12
"so that i could",12
"square feet on for",12
"thanks for the shoutout",12
"that he was a",12
"that is what i",12
"that would be the",12
"the face of the",12
"the first thing i",12
"the first time that",12
"the golden gate bridge",12
"the hands of the",12
"the life of the",12
"the most important thing",12
"the new york stock",12
"the people in the",12
"the place to be",12
"the problem is that",12
"the remainder of the",12
"the same time the",12
"the same time we",12
"the story of the",12
"the us supreme court",12
"the wake of the",12
"there are plenty of",12
"there seems to be",12
"thing in the world",12
"this was the first",12
"time of the year",12
"to be a little",12
"to be the first",12
"to do in the",12
"to get away from",12
"to learn more about",12
"to let you know",12
"to return to the",12
"to see you there",12
"to talk about the",12
"to tell you that",12
"want to be the",12
"want to do is",12
"was shot in the",12
"we all know that",12
"we would like to",12
"were going to do",12
"were not going to",12
"what can i say",12
"what i want to",12
"what is the best",12
"whats going to happen",12
"when i first started",12
"who grew up in",12
"why do i have",12
"will not be able",12
"with the idea of",12
"would be a great",12
"you are the best",12
"you for the rt",12
"you have any questions",12
"you might as well",12
"you need to know",12
"you want to know",12
"a couple of months",11
"a day or two",11
"a little bit more",11
"a lot of it",11
"a lot of my",11
"a matter of time",11
"a wide range of",11
"about the importance of",11
"across the street from",11
"all the way up",11
"am not going to",11
"an hour and a",11
"and a host of",11
"and all of the",11
"and at the same",11
"and i cant wait",11
"and i dont have",11
"and i have no",11
"and i will be",11
"and of course the",11
"any of the other",11
"as much as percent",11
"at first i thought",11
"be a lot of",11
"be able to make",11
"be able to take",11
"but there is a",11
"by the time he",11
"cabin in the woods",11
"came up with a",11
"can be found at",11
"come a long way",11
"coming out of the",11
"despite the fact that",11
"do a lot of",11
"do i need to",11
"do whatever it takes",11
"dont even know what",11
"earlier in the week",11
"few weeks ago i",11
"first half of the",11
"for a year and",11
"for the new york",11
"for the next few",11
"for those who are",11
"game of the season",11
"get the job done",11
"going to be on",11
"going to do it",11
"going to take a",11
"going to try and",11
"gonna be a good",11
"has got to be",11
"hate my job hate",11
"have a good weekend",11
"have to do something",11
"have to say i",11
"havent been able to",11
"he and his wife",11
"hope everyone had a",11
"hope you are having",11
"hope you have an",11
"how do you think",11
"how to do it",11
"i am not going",11
"i came up with",11
"i cant help but",11
"i couldnt help but",11
"i dont care what",11
"i dont know the",11
"i dont need to",11
"i dont think you",11
"i had a great",11
"i have been a",11
"i have decided to",11
"i have to be",11
"i know i have",11
"i know this is",11
"i like the way",11
"i love it when",11
"i might as well",11
"i think im going",11
"i think that the",11
"i wanna go to",11
"i will be there",11
"i will never forget",11
"i will try to",11
"if you ask me",11
"if you were to",11
"im going to do",11
"im going to go",11
"im just going to",11
"in a big way",11
"in a few weeks",11
"in a position to",11
"in item c above",11
"in my life and",11
"in the age of",11
"in the center of",11
"in the long run",11
"in the new york",11
"in the next few",11
"in the number of",11
"in the second round",11
"in the us and",11
"in the world to",11
"is as good as",11
"is going to have",11
"is more important than",11
"is my new favorite",11
"is on its way",11
"is the best way",11
"it could be the",11
"it doesnt matter what",11
"it feels good to",11
"it has been a",11
"it is a good",11
"it is hard to",11
"it is not a",11
"it out of the",11
"it was such a",11
"it was time for",11
"it would be fun",11
"it would be nice",11
"its a matter of",11
"its all about the",11
"its not the same",11
"just let me know",11
"lots and lots of",11
"middle of the night",11
"more than a few",11
"more than half of",11
"more than years ago",11
"much as i can",11
"my job hate my",11
"my way to the",11
"need to get a",11
"not a fan of",11
"not as good as",11
"of a lot of",11
"of the block of",11
"of the day and",11
"of the day i",11
"on the east coast",11
"on the right side",11
"on top of that",11
"one of the worlds",11
"one of these days",11
"out to be a",11
"probably one of the",11
"right thing to do",11
"said it was a",11
"see you at the",11
"so excited to be",11
"so many of the",11
"so that you can",11
"some of the other",11
"something to do with",11
"sorry to hear that",11
"spend a lot of",11
"thank you to everyone",11
"thanks for the heads",11
"thanks for your support",11
"that it is a",11
"thats a lot of",11
"the back of my",11
"the best part of",11
"the edge of the",11
"the inside of the",11
"the invitation paintball party",11
"the last few days",11
"the last few months",11
"the next couple of",11
"the other day i",11
"the result is a",11
"the right side of",11
"the start of a",11
"there has been a",11
"there have been a",11
"there is so much",11
"they were trying to",11
"things i want to",11
"think like a man",11
"this is just a",11
"this is what we",11
"this part of the",11
"to all of you",11
"to be a big",11
"to be back in",11
"to check out the",11
"to get ready for",11
"to go through the",11
"to go to sleep",11
"to make it happen",11
"to make the most",11
"to me and i",11
"to my new followers",11
"to point out that",11
"to reach out to",11
"to take a look",11
"to take on the",11
"to the back of",11
"to the super bowl",11
"told the associated press",11
"until the end of",11
"want to know what",11
"want to make a",11
"were looking forward to",11
"what appears to be",11
"what are some of",11
"what did you think",11
"what do you mean",11
"what the fuck is",11
"what we need to",11
"what you can do",11
"whatever it takes to",11
"when i was younger",11
"when you have a",11
"will be the first",11
"with a bit of",11
"with a group of",11
"with the exception of",11
"would be so much",11
"you are interested in",11
"you can make it",11
"you dont know what",11
"you going to do",11
"you have a good",11
"you have to have",11
"you look at the",11
"you think you can",11
"a bit of the",10
"a chance to get",10
"a few days before",10
"a growing number of",10
"a long time to",10
"a part of a",10
"a part of it",10
"a work in progress",10
"all the people who",10
"all the time and",10
"and a half hours",10
"and at the end",10
"and i decided to",10
"and i have been",10
"and i think that",10
"and let me know",10
"and most of the",10
"and what do you",10
"and you have to",10
"are just a few",10
"as soon as you",10
"as we know it",10
"at least one of",10
"at the grocery store",10
"at the right time",10
"at the white house",10
"be a good one",10
"but i didnt want",10
"but i do have",10
"but i think i",10
"but in the end",10
"but this is a",10
"but you have to",10
"by the time the",10
"cant tell you how",10
"cant wait to meet",10
"could have been a",10
"day of the week",10
"did a lot of",10
"didnt know what to",10
"do you think you",10
"dont have time to",10
"dont want to get",10
"dont want to go",10
"feel like i am",10
"feel like i have",10
"feel the same way",10
"for a few years",10
"for a total of",10
"for a very long",10
"for all of the",10
"for all of us",10
"for me to get",10
"for over a year",10
"for quite some time",10
"for the last years",10
"for the love of",10
"g fiber mg sodium",10
"get back to work",10
"get in touch with",10
"get used to it",10
"getting ready for the",10
"go out there and",10
"going on in my",10
"going to be able",10
"good to be back",10
"has been in the",10
"have a chance to",10
"have been trying to",10
"have no idea how",10
"have to do a",10
"have to go back",10
"he said it was",10
"he was in the",10
"he was on the",10
"hey thanks for the",10
"i am not sure",10
"i am so happy",10
"i can do this",10
"i can say is",10
"i can think of",10
"i do not know",10
"i dont get it",10
"i dont think ive",10
"i had so much",10
"i have to make",10
"i have yet to",10
"i just dont like",10
"i just found out",10
"i just got a",10
"i just had to",10
"i knew it was",10
"i love that song",10
"i may have to",10
"i never thought id",10
"i think i am",10
"i thought that was",10
"i wanted to make",10
"i was thinking about",10
"if i didnt have",10
"if you have to",10
"if you wanted to",10
"illinois incorporated in item",10
"im a big fan",10
"im a huge fan",10
"im going to try",10
"im not sure how",10
"im the only one",10
"in a large bowl",10
"in a recent interview",10
"in a statement that",10
"in connection with the",10
"in front of them",10
"in front of your",10
"in high school and",10
"in honor of the",10
"in no particular order",10
"in the aftermath of",10
"in the coming months",10
"in the field of",10
"in the regular season",10
"in the sixth inning",10
"in the st century",10
"in the summer of",10
"in the th century",10
"in the th minute",10
"incorporated in item c",10
"is a matter of",10
"is a member of",10
"is made up of",10
"is that you can",10
"it all the time",10
"it is a great",10
"it just me or",10
"it reminds me of",10
"it was a little",10
"it will not be",10
"it would have to",10
"its been too long",10
"its going to take",10
"its time to get",10
"ive always wanted to",10
"job hate my job",10
"keep an eye on",10
"keep in mind that",10
"let us know what",10
"life to the fullest",10
"little more than a",10
"looking for a new",10
"made me think of",10
"make a lot of",10
"make up for the",10
"might as well be",10
"more likely to be",10
"more often than not",10
"much as i do",10
"my sister and i",10
"need to go to",10
"never be the same",10
"not in the mood",10
"not part of the",10
"nothing more than a",10
"now that i have",10
"of the day is",10
"of the game and",10
"of the rest of",10
"of the time i",10
"of the year and",10
"on both sides of",10
"on one of the",10
"on the day of",10
"on the eve of",10
"on the internet and",10
"on to the next",10
"one of my favorites",10
"one of my friends",10
"one of those days",10
"out of the blue",10
"right back at you",10
"season with salt and",10
"see you in a",10
"so far as to",10
"so i thought id",10
"so it will be",10
"so much better than",10
"so much to do",10
"sounds good to me",10
"supposed to be a",10
"sure to check out",10
"tell me about it",10
"th anniversary of the",10
"thank you for sharing",10
"thank you thank you",10
"thanks for a great",10
"thanks for the love",10
"that i am not",10
"that im going to",10
"that it is not",10
"that makes me feel",10
"that the united states",10
"that there is no",10
"that was a good",10
"that we need to",10
"that would be awesome",10
"the awkward moment when",10
"the centre of the",10
"the course of a",10
"the easiest way to",10
"the end of my",10
"the federal government and",10
"the first quarter of",10
"the first time this",10
"the idea of a",10
"the idea of the",10
"the leader of the",10
"the majority of the",10
"the new york city",10
"the nolita italy fashion",10
"the other way around",10
"the part of the",10
"the past couple of",10
"the past few weeks",10
"the role of the",10
"the same way as",10
"the state of the",10
"the time i was",10
"the truth is that",10
"the university of california",10
"the university of chicago",10
"the vast majority of",10
"the winner of the",10
"they want to be",10
"this is the last",10
"this is the second",10
"those who do not",10
"time for me to",10
"time in my life",10
"to deal with this",10
"to do the right",10
"to get back in",10
"to get to know",10
"to give me a",10
"to go with the",10
"to hang out with",10
"to help with the",10
"to live in a",10
"to meet you too",10
"to name a few",10
"to pick up a",10
"to raise money for",10
"to see if they",10
"to see if we",10
"to see you again",10
"to take over the",10
"to talk to him",10
"to terms with the",10
"to the new york",10
"to the point that",10
"today is the day",10
"turn out to be",10
"wait to see it",10
"want to go back",10
"want to have a",10
"want to see the",10
"wanted to go to",10
"wants to be a",10
"was a member of",10
"we all need to",10
"we are in the",10
